id,precioEstadia,Nombre,Fechapublicacion,descripcion,alojamientoid,operador,capacidad
4634,65.39,Zemlak LLC,28-12-17,Business Development,4718,1979,2
4635,3490.97,Jaskolski-Kerluke,17-07-13,Training,3020,4258,6
4636,4576.04,Kerluke Klocko and Gleichner,06/11/2016,Product Management,2966,2949,16
4637,4210.66,Gutkowski Nolan and Hayes,09/12/2016,Human Resources,5989,3229,2
4638,2882.61,Schultz LLC,16-05-18,Product Management,4249,4750,11
4639,2511.46,Bernhard Heaney and Gislason,05/11/2014,Engineering,3511,349,12
4640,3264.98,Kemmer Inc,19-03-16,Human Resources,1830,1380,7
4641,3331.84,Swift Barrows and Murazik,16/07/2017,Product Management,5766,3246,11
4642,1167.79,Koelpin Inc,09-10-13,Support,4779,606,12
4643,2861.08,Barton Kris and Lemke,27/01/2015,Support,1848,1386,8
4644,252.02,Morar Group,25-01-18,Product Management,5311,4029,16
4645,4176.74,Heidenreich Hessel and Mosciski,04/09/2013,Marketing,3648,4404,6
4646,2994.36,Gleichner-Beier,15-10-13,Research and Development,2123,4260,13
4647,2472.87,Jones-Hegmann,29-06-17,Marketing,2579,3045,11
4648,4352.82,Friesen-Muller,18-09-16,Marketing,4588,156,12
4649,4417.18,Monahan-Lowe,05-10-15,Marketing,2678,3521,12
4650,4785.62,Howe LLC,09-12-16,Legal,1900,2187,6
4651,529.62,Turner LLC,18-09-15,Support,136,3638,3
4652,2722.99,Schneider Veum and Kirlin,04/04/2014,Support,2627,4635,14
4653,2384.76,Glover-Bode,10-05-16,Business Development,3416,4097,15
4654,2742.07,Bechtelar and Sons,04-06-14,Accounting,2433,661,6
4655,2899.38,Mayert Johnston and Dach,20/05/2016,Business Development,1916,1846,15
4656,4799.3,Bode LLC,01-01-15,Support,773,3946,6
4657,1725.43,Smitham Inc,02-12-13,Sales,5421,2951,12
4658,643.31,Durgan LLC,05-05-18,Business Development,1036,3353,3
4659,4980.92,Romaguera Osinski and Mayer,31/08/2016,Training,1614,3454,1
4660,2855.98,Borer Inc,05-12-16,Services,3599,2262,3
4661,1248.32,Gislason Group,10-01-15,Human Resources,1306,2172,16
4662,2784.13,Sipes-Parker,06-04-18,Human Resources,60,2043,4
4663,3140.79,Kassulke LLC,31-07-13,Support,905,4178,9
4664,4585.22,Kulas Walsh and Schuppe,31/07/2014,Services,140,3433,16
4665,4724.38,Feeney-Hand,08-08-17,Accounting,2748,318,14
4666,3448.72,Raynor LLC,21-09-14,Sales,1428,3359,6
4667,4721.48,Maggio-Russel,04-04-15,Research and Development,1429,492,8
4668,4265.59,Gottlieb Inc,25-08-16,Legal,424,3679,5
4669,1644.07,Hackett Inc,19-07-16,Accounting,1147,2690,1
4670,1361.09,Heaney-Powlowski,14-04-14,Marketing,2415,3254,5
4671,1916.11,Vandervort LLC,14-03-14,Marketing,2499,2087,14
4672,2720.51,Feeney Douglas and Hilll,30/09/2015,Legal,2058,3699,7
4673,4710.05,Erdman-Crooks,08-05-16,Accounting,1772,2443,8
4674,3402.58,Ledner-Kuphal,31-07-17,Accounting,3749,975,5
4675,4169.79,D'Amore Wiza and Emmerich,27/02/2014,Support,3831,3614,10
4676,3921.59,Hansen Larkin and Fadel,30/09/2017,Support,3766,3837,10
4677,213.44,Muller Crooks and Flatley,02/02/2016,Legal,5845,3679,4
4678,2051.5,Crona Borer and Labadie,16/10/2013,Research and Development,3737,363,1
4679,1903.21,Kemmer-Kuhlman,11-08-13,Engineering,4744,444,2
4680,3874.22,Lockman Strosin and Kuhlman,20/07/2016,Engineering,2234,1237,13
4681,1121.25,Bayer-Mante,07-03-17,Training,1046,265,12
4682,330.94,Koelpin-Nikolaus,17-12-15,Sales,4041,3120,11
4683,3055.74,McCullough West and Carroll,10/02/2017,Services,1328,1982,16
4684,2216.69,Herman Group,20-03-17,Research and Development,5747,4508,2
4685,1891.14,Dooley Kreiger and Cassin,28/06/2015,Legal,4857,3569,5
4686,3293.26,Haag-Stroman,08-02-16,Sales,1358,3732,9
4687,1653.06,Kuphal-Mosciski,22-11-16,Marketing,783,773,6
4688,3489.63,Gerlach Kris and Kerluke,09/04/2018,Marketing,1796,4682,7
4689,4866.92,Kautzer Group,09-12-16,Accounting,19,4987,1
4690,3021.5,Murphy Wilkinson and Harber,16/11/2016,Support,5195,234,3
4691,1006.53,Davis and Sons,04-04-16,Engineering,5475,4847,16
4692,1088.96,Murray Barrows and Tromp,03/12/2014,Training,2004,2745,1
4693,536.93,Ankunding-Harris,08-05-18,Legal,2833,1648,11
4694,4066.61,Klocko-Sporer,16-09-16,Marketing,2850,4999,4
4695,2673.63,Wyman Gleason and Schneider,11/09/2014,Human Resources,1214,4175,11
4696,526.21,Dare-Roberts,23-07-17,Marketing,5550,2373,14
4697,4410.72,Windler-Morar,23-09-13,Human Resources,3076,1206,3
4698,4837.51,Pagac-Johnston,05-09-13,Training,2667,1650,3
4699,4558.11,Romaguera Inc,08-09-16,Human Resources,893,3490,12
4700,1484.65,Abshire Ferry and Williamson,25/01/2015,Marketing,3251,3662,8
4701,377.56,Hagenes Crist and Heathcote,20/04/2016,Services,1446,1740,3
4702,4532.31,Bogisich-Durgan,02-10-13,Research and Development,1803,330,9
4703,1780.19,Gerhold-Bergstrom,08-12-14,Product Management,5566,4675,15
4704,643.35,O'Reilly Haley and Luettgen,31/05/2014,Marketing,2831,4319,4
4705,3661.33,Becker Reilly and Hilpert,14/09/2014,Sales,57,4700,2
4706,2222.83,Dickinson-Ankunding,25-10-16,Human Resources,4013,433,7
4707,3922.78,Braun Gerlach and Frami,08/04/2017,Marketing,3780,2112,6
4708,3415.69,Weimann Feil and Nader,22/10/2014,Business Development,653,2524,15
4709,2260.33,Bradtke Inc,26-10-14,Business Development,1499,689,6
4710,1621.09,Murazik Inc,26-06-15,Business Development,3535,3484,4
4711,2964.93,Sporer Hirthe and Stiedemann,26/03/2015,Legal,424,4442,12
4712,3702.0,Gleason Wunsch and Weissnat,24/02/2017,Legal,4018,2642,10
4713,3171.01,Champlin Marks and Robel,14/02/2018,Services,5404,2059,11
4714,3539.52,Denesik Spinka and Cummings,28/09/2016,Services,5073,2021,5
4715,4020.34,Stiedemann Brakus and Wiegand,30/10/2013,Services,2296,4746,16
4716,3403.48,Ortiz-Kshlerin,11-01-16,Training,4622,2993,10
4717,745.74,Leuschke-Yundt,29-11-14,Human Resources,1020,784,12
4718,2778.85,Klocko-Cassin,24-02-15,Training,359,4388,10
4719,212.04,Powlowski LLC,28-05-14,Training,3860,1053,12
4720,3588.16,Schaefer Group,08-06-14,Business Development,4536,1602,13
4721,4552.84,Wiegand Group,09-09-13,Engineering,3686,1818,14
4722,3307.62,Bailey Grant and Daniel,28/07/2014,Training,69,406,1
4723,1870.44,Kozey Schmeler and Keebler,14/10/2017,Support,4053,1508,6
4724,3701.95,Connelly Mills and Kozey,07/08/2017,Sales,1065,4466,14
4725,38.61,Mills and Sons,17-02-16,Marketing,2880,3961,12
4726,4027.25,Jakubowski LLC,20-08-17,Legal,1710,3210,2
4727,2639.3,Murray Metz and Hand,16/04/2017,Product Management,4423,2562,13
4728,677.37,McGlynn-Koepp,05-11-14,Engineering,3467,4712,11
4729,2457.47,Hane-Hirthe,05-01-15,Human Resources,777,2737,8
4730,4248.19,Raynor-Gulgowski,24-03-14,Business Development,3081,1738,7
4731,4396.21,Wehner Herman and Gutkowski,02/09/2015,Human Resources,5778,3919,4
4732,1129.05,Glover Lakin and O'Reilly,23/01/2016,Sales,1854,4959,1
4733,4164.06,Sawayn and Sons,30-04-18,Engineering,4178,1097,15
4734,752.13,VonRueden and Sons,13-01-16,Marketing,4610,4146,6
4735,1423.51,Frami and Sons,30-11-14,Business Development,4451,4261,5
4736,4024.19,Breitenberg Konopelski and Rogahn,27/12/2016,Training,1221,406,5
4737,3317.66,Schmeler Group,16-01-14,Accounting,2156,3521,11
4738,1959.45,Morissette Berge and Blanda,11/06/2014,Sales,3508,2161,9
4739,3145.25,Klocko-Hamill,25-08-17,Product Management,2221,4852,7
4740,4405.99,Stamm-Upton,25-07-17,Sales,1815,1684,12
4741,252.12,Bins-Durgan,28-02-18,Human Resources,5263,4103,7
4742,4061.13,Klein LLC,28-01-14,Training,502,971,2
4743,476.99,Smith-Stroman,27-11-14,Sales,3901,2711,9
4744,2154.26,Tromp Inc,26-09-13,Legal,904,2579,6
4745,4543.84,Ziemann and Sons,15-06-15,Accounting,5219,1745,13
4746,2164.63,Mante-Luettgen,15-09-13,Marketing,1436,999,16
4747,1297.06,Torp-Abshire,02-09-13,Marketing,1855,4182,16
4748,4059.78,Nikolaus-Jacobi,02-09-13,Support,4391,4464,5
4749,3161.5,Tromp Lehner and McGlynn,03/01/2017,Training,4980,1970,9
4750,4068.46,Stokes LLC,01-02-16,Human Resources,829,1036,11
4751,637.55,Sporer Wunsch and Osinski,17/05/2016,Human Resources,4522,4744,3
4752,4851.32,Durgan-Mante,24-03-14,Accounting,2587,699,12
4753,2075.37,Waters Inc,29-09-17,Product Management,2625,3307,1
4754,4533.65,Weimann-Anderson,03-03-18,Engineering,3027,4251,4
4755,803.95,O'Kon Renner and Becker,14/05/2017,Engineering,1605,3802,11
4756,534.81,Kub Grady and Kuvalis,15/05/2016,Accounting,1534,4055,16
4757,1057.14,Kassulke-Ward,16-08-14,Engineering,3971,3596,10
4758,331.17,Mann Harris and Ruecker,15/06/2016,Legal,5132,147,1
4759,1354.8,Ortiz Fisher and Schoen,30/01/2014,Accounting,1802,1573,9
4760,4637.58,Green and Sons,05-10-17,Product Management,1816,483,5
4761,4582.23,Nader Group,03-07-15,Marketing,4492,1444,13
4762,3027.59,Berge Bins and Cassin,29/05/2013,Legal,3675,2625,15
4763,1919.15,Littel Inc,14-11-16,Accounting,3397,2578,4
4764,4987.62,Emard and Sons,06-02-15,Accounting,4233,4911,14
4765,2827.52,O'Hara Corkery and O'Keefe,04/08/2013,Human Resources,3909,2009,6
4766,3855.87,Frami Group,03-01-17,Product Management,1304,1290,6
4767,4944.23,Stanton Lubowitz and Gutkowski,20/04/2016,Business Development,730,4460,4
4768,2734.22,Zemlak-Reichert,18-05-14,Product Management,2402,993,15
4769,2818.92,Johnson Group,19-01-17,Legal,43,428,15
4770,4940.91,Abshire Gibson and Von,07/07/2013,Support,5376,4235,7
4771,17.68,Grant Russel and Kunze,26/03/2016,Human Resources,4106,1018,9
4772,4018.57,Larkin-Jakubowski,02-01-16,Sales,5949,17,1
4773,2854.67,Bruen LLC,10-12-15,Services,1455,1246,8
4774,3486.68,VonRueden Lang and Gutmann,19/04/2015,Engineering,5999,3425,16
4775,4406.09,Mitchell-Leannon,01-10-15,Sales,1102,4032,5
4776,1259.11,Erdman Kuhic and O'Keefe,31/05/2017,Marketing,5840,4964,11
4777,63.99,Jerde O'Connell and Greenholt,22/08/2015,Research and Development,4264,3124,11
4778,2122.08,O'Reilly-Hammes,25-07-16,Legal,4068,2173,2
4779,2441.2,Daugherty Schmidt and Cassin,15/02/2015,Engineering,4626,4230,1
4780,532.25,Kub-Cummerata,18-03-16,Support,3002,4985,4
4781,941.8,Bogisich Predovic and Muller,01/04/2018,Business Development,4134,958,2
4782,3712.55,Conroy Group,15-03-18,Training,2654,2866,3
4783,1659.63,Wehner-Hand,02-01-15,Legal,1203,1463,16
4784,3226.28,Botsford D'Amore and Bednar,20/11/2013,Research and Development,1414,4728,13
4785,4288.24,Jaskolski Reichel and Donnelly,19/05/2013,Sales,724,4923,7
4786,152.79,Yost Inc,24-07-13,Human Resources,5233,880,8
4787,4726.87,Stracke Hane and Cormier,10/07/2014,Marketing,1992,794,7
4788,2940.04,Davis and Sons,17-01-18,Sales,4149,2497,13
4789,2936.74,Reichel Weissnat and Dickens,20/08/2013,Research and Development,1584,1549,10
4790,3366.45,Trantow LLC,15-12-13,Research and Development,1421,2114,11
4791,1140.54,Wehner Group,21-04-14,Support,736,1951,16
4792,2245.57,Flatley-Blanda,21-04-15,Services,3040,3254,11
4793,2038.23,Schmitt Terry and Huels,09/07/2015,Support,4844,4572,9
4794,2236.33,Runolfsdottir Strosin and Okuneva,30/09/2016,Marketing,4058,236,12
4795,2123.94,Becker-Yost,27-05-15,Research and Development,3024,4214,7
4796,1713.94,Baumbach-Hodkiewicz,11-05-14,Support,1534,4850,10
4797,3570.35,Ruecker Cronin and Gislason,30/05/2014,Research and Development,57,3866,13
4798,2306.84,Tremblay Wintheiser and Hermiston,07/04/2016,Engineering,922,4132,5
4799,2101.51,Kuhic Armstrong and Wisozk,04/05/2015,Marketing,5514,4646,5
4800,4920.86,Becker Lesch and Mayert,05/04/2014,Accounting,2312,1983,13
4801,2379.18,Wuckert-Collins,23-02-18,Research and Development,1404,4048,13
4802,1823.16,Willms LLC,04-06-17,Business Development,4862,1624,13
4803,3783.25,Quigley Yost and Yost,20/12/2014,Legal,3435,2057,2
4804,3566.21,Cartwright-Rath,01-03-17,Legal,4777,2379,5
4805,4272.52,Rath Marks and Conn,22/10/2013,Research and Development,2992,3338,3
4806,1098.83,Koelpin-Hand,14-03-14,Services,17,3511,4
4807,342.75,McLaughlin and Sons,14-01-18,Product Management,405,1200,2
4808,4730.6,Kuvalis Nader and Kris,21/07/2013,Research and Development,4856,671,12
4809,3892.71,Murray and Sons,27-12-14,Product Management,359,3291,7
4810,2656.48,Konopelski-Rau,02-01-17,Sales,4487,2755,7
4811,3890.98,Hettinger-Cummerata,01-06-14,Business Development,4568,732,9
4812,4957.59,Barrows-Beer,29-07-15,Accounting,5965,1401,14
4813,2.57,O'Kon-Denesik,26-04-17,Business Development,4613,4208,2
4814,3011.59,Prohaska-Kozey,14-07-13,Accounting,1465,967,7
4815,1191.01,Bailey-McKenzie,21-03-14,Legal,239,913,5
4816,2101.61,Cassin-Simonis,12-09-15,Support,505,2394,5
4817,3814.59,Russel-Kohler,31-10-14,Support,629,4571,13
4818,3511.94,Fay-Runte,29-06-13,Sales,1548,458,2
4819,499.22,Swaniawski Group,03-08-15,Support,1799,2512,14
4820,1933.98,Turner Oberbrunner and Aufderhar,15/07/2017,Research and Development,2966,930,1
4821,3865.77,Kshlerin-Witting,03-11-13,Training,1789,638,15
4822,3553.36,Jerde Altenwerth and Bogan,21/08/2013,Product Management,4751,1690,3
4823,2193.06,Nader Waelchi and Hoeger,26/11/2013,Research and Development,334,1624,11
4824,3519.58,Will LLC,25-06-14,Services,479,3713,8
4825,4519.41,Murray-Bogisich,02-11-15,Business Development,1155,1321,9
4826,3546.9,Mraz Group,09-04-15,Legal,479,2995,1
4827,2011.72,Kunze Robel and Davis,05/08/2013,Support,3862,4300,9
4828,3712.7,Gerhold and Sons,02-09-17,Product Management,1642,1273,6
4829,4688.69,Kuhlman-Stark,28-01-18,Human Resources,1656,2739,1
4830,841.81,Lehner-Torp,18-07-16,Legal,5802,768,7
4831,374.72,Boyle-Welch,19-04-15,Sales,843,773,3
4832,4686.36,Ernser-Schowalter,05-01-15,Support,2036,2874,9
4833,2573.54,Kreiger Group,15-02-15,Support,1469,2,3
4834,4111.28,Parker Group,10-11-16,Human Resources,1987,1708,14
4835,3599.26,Kemmer-Steuber,16-09-14,Marketing,2849,3720,16
4836,2924.36,Hahn-Kshlerin,28-10-13,Services,4298,4911,14
4837,1134.95,Smith Torphy and Stracke,28/09/2014,Business Development,1520,3176,6
4838,4781.02,Koelpin-Jenkins,04-04-18,Training,2205,329,10
4839,2456.99,Huel West and Kessler,14/08/2013,Services,2705,4675,14
4840,4594.83,Franecki Bahringer and Vandervort,17/07/2016,Support,5622,2958,10
4841,3206.81,Bernhard-Parisian,13-09-13,Training,2985,3657,16
4842,301.13,Eichmann-Blick,08-11-16,Legal,4270,2117,14
4843,2256.19,Schuppe Bogisich and Tremblay,28/06/2015,Support,4272,229,7
4844,4762.79,Wiegand-Sanford,08-11-16,Marketing,2122,682,15
4845,259.63,Altenwerth Waelchi and Koelpin,26/08/2017,Research and Development,5158,583,4
4846,422.38,Waters-Christiansen,28-08-14,Accounting,3118,4277,11
4847,1037.74,Kulas Inc,03-01-16,Support,2820,4468,16
4848,1750.8,Johns Lueilwitz and Terry,18/06/2015,Sales,1116,3655,2
4849,2305.83,Lynch Group,09-07-15,Marketing,4038,2093,5
4850,4729.4,Hackett Inc,22-12-17,Marketing,4387,2382,15
4851,1459.44,Wiza Hane and Hoeger,19/04/2014,Marketing,3107,1373,11
4852,3257.97,Ritchie LLC,05-09-15,Business Development,4216,1701,11
4853,2538.76,Weissnat and Sons,09-01-16,Human Resources,3175,2865,12
4854,1936.51,Durgan Inc,02-06-14,Research and Development,3488,2352,11
4855,2185.27,Corwin LLC,20-08-13,Research and Development,856,691,4
4856,4080.73,Wiza Group,18-10-14,Services,4499,4002,3
4857,4367.28,Jacobson and Sons,24-04-14,Legal,3102,193,10
4858,4936.87,Rice LLC,14-05-14,Accounting,4794,1118,7
4859,3853.76,Cruickshank Lueilwitz and Fisher,30/12/2017,Product Management,5862,4284,15
4860,1921.65,Hodkiewicz Inc,10-04-14,Marketing,4449,1223,7
4861,453.37,Keeling-Steuber,14-11-16,Research and Development,4929,3695,2
4862,2365.16,McCullough and Sons,26-09-14,Engineering,1736,1145,4
4863,136.9,Nicolas-Abernathy,30-06-17,Human Resources,892,2335,1
4864,3665.33,McDermott Inc,10-08-15,Human Resources,3359,548,11
4865,4362.76,Blanda-Ziemann,04-11-17,Research and Development,5896,3029,13
4866,4467.84,Tromp-Hudson,22-11-14,Product Management,475,2401,12
4867,2472.78,Fahey Corwin and Doyle,27/06/2016,Accounting,4068,1128,4
4868,1219.53,Hane Group,03-09-16,Services,2509,760,13
4869,483.08,Raynor-Wehner,25-04-18,Engineering,4852,1099,13
4870,3413.76,Feeney-Walsh,15-04-14,Engineering,4587,293,16
4871,3517.15,Johnson Murphy and Hintz,19/07/2017,Legal,1997,3126,6
4872,597.65,Rodriguez Barton and Prohaska,18/01/2014,Product Management,5548,2907,4
4873,935.41,Bins Quigley and Walter,10/01/2015,Services,212,3486,3
4874,762.46,Tillman Inc,12-10-14,Engineering,4872,1286,15
4875,4196.99,Donnelly Gaylord and Rippin,15/09/2016,Sales,4796,158,14
4876,948.77,Wisozk-Rice,18-08-16,Accounting,4696,3906,1
4877,1804.77,Braun Pfeffer and McClure,20/11/2014,Human Resources,2482,3205,16
4878,1808.69,DuBuque Hills and Heller,26/11/2017,Product Management,1338,2176,1
4879,2010.11,Barrows and Sons,08-05-15,Human Resources,1431,998,16
4880,1340.59,Wiza Lynch and Erdman,31/05/2015,Legal,3893,3177,10
4881,4455.96,Ratke-Blick,12-04-16,Support,4445,4139,4
4882,298.22,Williamson Inc,22-02-14,Sales,5450,4916,11
4883,4452.67,Braun Jacobi and Strosin,23/04/2017,Legal,1417,189,1
4884,2370.72,Moen-Hauck,21-10-15,Legal,333,3988,1
4885,759.25,Predovic Group,09-03-14,Product Management,4275,4065,7
4886,3285.82,Ward-McGlynn,03-03-15,Marketing,1140,3635,13
4887,4148.31,Gusikowski Watsica and Mills,20/02/2016,Services,3521,1510,16
4888,4463.66,Murray-Schimmel,30-08-15,Marketing,1547,1613,13
4889,1901.06,Langosh Altenwerth and Orn,04/07/2015,Human Resources,5829,4898,6
4890,2625.46,Boyer and Sons,13-06-17,Accounting,5850,4773,4
4891,4093.78,Hintz and Sons,31-07-13,Services,4121,2263,11
4892,1122.36,Torphy-Wisoky,02-02-18,Product Management,1404,499,11
4893,28.51,Harber-Brekke,18-07-17,Legal,3818,638,1
4894,522.13,Thiel Inc,27-10-16,Services,1034,259,3
4895,3471.7,Spinka-Schulist,13-09-16,Engineering,2281,4873,2
4896,4794.05,Weber Ferry and Gusikowski,09/11/2015,Sales,1981,2588,5
4897,1471.56,Mraz-Hauck,15-05-17,Sales,4598,4540,9
4898,1792.89,Waters-Gleichner,23-02-16,Accounting,4888,4630,8
4899,4670.27,Senger Hessel and Willms,02/05/2017,Research and Development,4071,4080,3
4900,3032.42,Ward-Schumm,19-10-14,Support,274,3938,16
4901,1046.84,Cassin Inc,20-08-13,Legal,3230,3598,14
4902,943.9,Hand-Daugherty,09-11-13,Human Resources,2762,4175,8
4903,2067.27,Doyle Kihn and Altenwerth,19/07/2017,Marketing,3248,3580,3
4904,716.62,Volkman-Howe,27-05-17,Training,1283,4732,5
4905,3243.36,Bashirian Murphy and Haley,26/06/2016,Support,3783,2663,5
4906,2044.75,Bruen Becker and Bartoletti,10/02/2014,Sales,3764,1390,4
4907,4373.53,Skiles-Pacocha,27-01-16,Research and Development,2579,781,15
4908,4883.98,Stroman Paucek and Harber,21/11/2015,Services,35,2691,11
4909,3405.69,Schamberger-Ebert,18-08-13,Engineering,2271,1372,13
4910,4093.89,Mitchell-Dietrich,22-04-16,Training,4794,2029,13
4911,291.09,Gusikowski Group,31-03-14,Research and Development,2064,2041,13
4912,1754.24,Shanahan Group,18-12-16,Business Development,3575,4044,3
4913,3697.67,Heller Kilback and Mohr,22/07/2013,Research and Development,5515,1215,7
4914,2890.69,Wolf Group,03-11-16,Product Management,927,3235,9
4915,3117.74,Pouros Rolfson and Cummerata,01/12/2017,Research and Development,543,4741,11
4916,4138.99,Jast Bahringer and Kihn,02/11/2014,Accounting,4680,1883,3
4917,147.28,Wintheiser-Bogisich,31-10-16,Legal,1346,2715,5
4918,2211.42,Schiller Okuneva and Rowe,17/06/2016,Engineering,2438,2143,1
4919,958.5,Kris-Lindgren,08-11-15,Accounting,5066,51,15
4920,595.78,Hand Group,28-10-13,Services,2865,111,10
4921,373.97,Hyatt LLC,30-09-13,Engineering,779,426,16
4922,4258.77,Hintz Fadel and Howe,19/12/2015,Human Resources,1072,757,15
4923,1634.59,DuBuque Group,06-10-17,Marketing,2425,3685,3
4924,2374.17,Champlin VonRueden and Boyer,05/12/2013,Business Development,3847,3081,7
4925,2832.38,Hodkiewicz-Hyatt,22-07-17,Marketing,3050,4107,13
4926,4301.36,Windler Group,16-01-18,Sales,767,1840,9
4927,3857.9,Conn-Russel,28-02-16,Human Resources,4563,546,2
4928,4159.5,Ebert and Sons,21-03-16,Support,4295,4056,14
4929,2112.9,Sauer-Jones,30-06-16,Accounting,2807,3004,3
4930,3340.07,Dooley Group,12-06-16,Human Resources,3320,4123,7
4931,4999.09,Muller Group,28-06-15,Engineering,4746,642,5
4932,4213.66,Turner LLC,24-01-16,Human Resources,5422,2169,13
4933,3919.17,Hansen Bruen and Williamson,01/01/2015,Sales,3057,2001,8
4934,3936.09,Russel and Sons,26-08-15,Services,5880,1630,2
4935,2800.46,Herzog and Sons,10-07-13,Human Resources,1888,159,16
4936,2268.8,Quitzon Inc,11-04-18,Research and Development,3563,3084,6
4937,3971.66,Gutmann Klocko and Mosciski,06/03/2018,Research and Development,5012,3625,3
4938,2428.68,Gerhold Schumm and Corwin,19/08/2013,Product Management,5072,3318,16
4939,994.5,Hessel Tremblay and Rippin,23/09/2013,Accounting,5392,3649,16
4940,3401.6,Flatley Ullrich and Swift,29/01/2017,Human Resources,4571,4818,15
4941,4492.67,Gutmann Group,12-02-14,Support,1202,2810,11
4942,4735.87,Hamill Blanda and Bergstrom,10/01/2017,Legal,80,4264,12
4943,4696.88,Marquardt Lockman and Kuhlman,23/01/2018,Human Resources,5480,4268,8
4944,613.93,Bayer-Walker,07-07-16,Marketing,1605,4393,14
4945,3577.56,Berge Inc,23-01-18,Accounting,4850,838,11
4946,522.24,Hammes-Boyle,27-04-15,Services,1919,1339,8
4947,2406.07,Hessel-Stroman,20-06-17,Marketing,3351,299,9
4948,621.11,Torphy Hamill and Romaguera,12/11/2013,Services,1828,1582,10
4949,96.22,Little Murphy and Flatley,16/05/2015,Accounting,2041,19,4
4950,1997.35,Price LLC,11-03-17,Marketing,3529,924,7
