id,nombre,descripcion,costo
5146,Rhynoodle,Streich-Miller,3147.68
 5147,InnoZ, Koepp Nader and Douglas ,1320.88 
5148,DabZ,Mohr Group,3191.46
5149,Buzzster,Johnson-Turner,2094.18
5150,Flipstorm,Olson-Ledner,618.87
 5151,Omba, Schimmel Considine and Jacobs ,1324.16 
5152,Bluejam,Rosenbaum and Sons,1989.18
5153,Eidel,Kilback-West,2473.78
 5154,Lajo, Mann Runolfsdottir and Kirlin ,2438.42 
5155,Jetpulse,Gibson-Reichert,3623.2
 5156,Jayo, DuBuque Kovacek and Doyle ,2725.33 
5157,Dynabox,Kreiger Inc,606.43
 5158,Topicblab, Langosh Stroman and Torp ,158.68 
5159,Yodoo,Hane-Fisher,534.52
 5160,Riffpath, Nicolas Keebler and Flatley ,3732.75 
5161,Snaptags,Feest-Herman,1186.23
 5162,Topdrive, Cassin Leuschke and Kshlerin ,3702.69 
 5163,Skyble, Mitchell Klocko and Huel ,3884.88 
 5164,Oyonder, Herman Kling and Armstrong ,2504.75 
5165,Edgewire,Witting-Douglas,3064.72
5166,Cogibox,Cruickshank-Howell,2452.04
5167,Mydeo,Predovic and Sons,3697.11
 5168,Livepath, Beer Hermiston and Smith ,163.83 
5169,Snaptags,Satterfield-Kihn,2648.02
5170,Ntags,Shanahan Group,3592.22
 5171,Oyoloo, Rempel DuBuque and Predovic ,180.02 
 5172,Browsetype, Weimann Hahn and Will ,2306.32 
5173,Flashset,Prosacco LLC,2628.75
5174,Voolia,Runte-Kihn,3957.14
5175,Eidel,West Group,659.96
 5176,Yodo, Kshlerin Nolan and Willms ,675.63 
5177,Feedbug,Purdy Group,1230.17
5178,Blogtags,Kemmer and Sons,838.87
 5179,Blogspan, McLaughlin Beier and McKenzie ,468.37 
5180,Divavu,Bogan and Sons,2412.88
5181,Jayo,Rice Inc,3618.23
 5182,Photobug, Rodriguez Altenwerth and McCullough ,1881.59 
5183,Avamba,Schoen-Gleichner,1614.06
5184,Kazio,Runte-Weber,1065.03
 5185,Yabox, Franecki Bode and Schmitt ,2836.52 
 5186,Yoveo, Lehner Rempel and Farrell ,1980.08 
5187,Skiba,Smith LLC,1458.69
 5188,Mymm, Deckow Schmitt and Ruecker ,735.74 
 5189,Oyondu, Armstrong Shields and Ratke ,2506.46 
5190,Roodel,Carter LLC,1768.15
5191,Thoughtblab,D'Amore-Labadie,2169.93
5192,Quatz,Rath LLC,2112.45
5193,Trilia,Sawayn-Rempel,657.36
 5194,Jazzy, Senger Rice and Runolfsson ,2659.16 
5195,Brainbox,Erdman and Sons,83.3
 5196,Mybuzz, Jast Orn and Wintheiser ,830.35 
 5197,Skaboo, Brekke Funk and Muller ,3167.18 
5198,Thoughtstorm,Breitenberg Group,2475.18
5199,Fadeo,Robel and Sons,2792.72
5200,Browsecat,Denesik-Rogahn,2162.24
5201,Jabberstorm,Keebler-Russel,2357.04
5202,Yacero,Lindgren Group,1113.86
 5203,Izio, Murphy Weimann and Oberbrunner ,3119.9 
 5204,Babblestorm, Waelchi Dicki and Gleason ,3684.2 
 5205,Devcast, Upton Balistreri and Howe ,2826.73 
5206,Voomm,Keeling-Crooks,1436.21
5207,Wikizz,Schuppe Inc,3804.62
5208,Vitz,Sporer Group,413.92
5209,Eamia,Schinner-Pagac,3839.34
5210,Plajo,Ward-Huels,1530.76
 5211,Thoughtblab, Langosh Konopelski and Orn ,2422.97 
 5212,Thoughtsphere, Bergstrom Schowalter and Bechtelar ,341.65 
5213,Zazio,Donnelly LLC,2879.2
5214,Shufflester,Frami Group,1440.39
 5215,Skyba, Farrell Weissnat and Gislason ,1557.84 
5216,Quimba,Brown-Sporer,2911.89
5217,Riffpath,Thiel-Nolan,3477.9
5218,Tagpad,Hagenes-Will,2946.68
5219,Divape,Breitenberg LLC,2380.57
5220,JumpXS,Morissette-Nader,725.25
 5221,Skalith, Rice Welch and Schoen ,2116.9 
5222,Thoughtworks,Senger-Paucek,227.28
 5223,Twimm, Kerluke Schulist and Rath ,309.4 
 5224,Flashset, Willms Morissette and Cormier ,3170.06 
5225,Oloo,Simonis Group,1395.76
 5226,Rhybox, Orn Hilpert and Haag ,3961.38 
 5227,Linktype, Abernathy Kirlin and Kuvalis ,2166.02 
5228,Dynava,Cormier-Boyle,1978.85
5229,Demimbu,Conn LLC,3964.67
 5230,Flipstorm, Reilly Beahan and Shields ,2560.02 
5231,Meejo,Larson Group,3534.35
 5232,Aimbu, O'Keefe Breitenberg and Pouros ,2047.34 
5233,Fatz,Kemmer Inc,2855.5
5234,Tagchat,Schmitt-Johnston,3631.02
5235,Realmix,Cruickshank Inc,3192.32
5236,Edgeblab,Lesch-Schmidt,895.76
5237,Brightbean,Steuber Group,301.32
5238,Kimia,Kovacek-Koss,763.06
5239,Kayveo,Wilderman Inc,294.12
5240,Brightbean,Wiegand Group,1534.07
 5241,Rooxo, Renner Mann and Steuber ,3444.85 
5242,Oozz,Bechtelar-Konopelski,1727.41
 5243,Aivee, Baumbach Thiel and Johns ,1205.83 
 5244,Vitz, O'Keefe Kirlin and Wiza ,2721.42 
5245,Twiyo,Watsica Group,1993.66
 5246,Abatz, Orn Parker and Rosenbaum ,1215.9 
5247,Vitz,McDermott Inc,3743.32
5248,Trilith,Williamson LLC,753.13
 5249,Feedspan, Aufderhar Stiedemann and Herman ,1575.38 
 5250,Wikido, Cummerata Morissette and Roob ,2244.3 
5251,Realmix,Hauck and Sons,3888.24
5252,Mymm,Crist-Koch,2305.29
 5253,Trudeo, Brakus Quitzon and Weber ,2589.19 
 5254,Rhynyx, Kling Weissnat and Auer ,2090.41 
 5255,Thoughtsphere, Barrows Kerluke and Heathcote ,1074.79 
5256,Mita,Harris Inc,609.33
5257,Dabfeed,Witting-Auer,2047.67
5258,Tanoodle,Bahringer-Fahey,1133.12
5259,Tagpad,Beahan-Kuphal,3598.91
5260,Babbleopia,Abshire and Sons,1215.11
 5261,Agimba, Considine Walker and Durgan ,482.14 
5262,Edgeify,Koelpin Inc,2234.09
5263,Abata,Mitchell Inc,418.25
5264,Jabberstorm,Waelchi-Stiedemann,3556.81
5265,Tazzy,Langosh-Hagenes,3013.04
 5266,Feedmix, Durgan Runte and Langosh ,1688.62 
5267,Tagpad,Murazik-Daugherty,191.82
5268,Zoozzy,Baumbach Inc,2984.08
 5269,Jaxbean, Becker Walsh and Runte ,501.8 
5270,Janyx,Kuphal-Stroman,1976.51
5271,Tagcat,Franecki-Littel,967.43
 5272,Youopia, Hayes Hodkiewicz and Ortiz ,3394.6 
5273,Voolia,Medhurst-Hane,2910.64
5274,Mita,Fadel-Ritchie,1739.8
5275,Livefish,Nitzsche-Bergnaum,2280.9
 5276,Babbleopia, Prohaska Gorczany and Wolf ,703.65 
 5277,Photospace, Gorczany D'Amore and Wehner ,1439.38 
5278,Shufflester,Crona LLC,1124.24
 5279,Aimbu, O'Conner Upton and Stark ,1368.53 
5280,Oodoo,Parisian Group,3334.29
5281,Snaptags,Huel and Sons,727.12
5282,Riffpedia,Gerlach and Sons,1682.69
 5283,Thoughtbeat, Johnson Altenwerth and Leffler ,2126.04 
 5284,BlogXS, Considine Streich and Monahan ,3838.66 
5285,Pixoboo,Adams-Green,1586.73
5286,Wikivu,Schneider Inc,3838.63
 5287,Skajo, Emard Kassulke and Zemlak ,198.63 
 5288,Dynabox, Leffler Effertz and DuBuque ,92.07 
5289,Avaveo,Shields LLC,3262.35
5290,Abatz,Brown LLC,500.56
5291,Quatz,Walker-Kilback,1976.98
5292,Riffpath,Flatley-O'Connell,426.01
5293,Bubblemix,Johns Group,2172.48
 5294,Yabox, Langosh Conn and Morissette ,1677.44 
5295,Pixope,Jacobi-Gottlieb,3106.54
5296,Aibox,Abbott-Stiedemann,1544.81
5297,Buzzdog,Wintheiser Inc,2849.72
 5298,Eire, Auer Zemlak and D'Amore ,712.63 
5299,Ooba,Ryan-Aufderhar,2464.73
5300,Camido,Walter-Fay,3075.64
 5301,Pixoboo, Crooks Hodkiewicz and Hintz ,2503.99 
5302,Yodel,Bergstrom Inc,3529.78
 5303,Oodoo, Kunze Becker and Schinner ,3516.6 
5304,Zoomlounge,Deckow LLC,1767.41
5305,Centidel,Satterfield-Collier,1082.97
5306,Innojam,Langosh-Frami,1803.9
5307,Camido,Cruickshank-Robel,1550.42
5308,Feednation,Powlowski-Collier,1670.02
5309,Realbridge,Paucek-Weimann,2315.95
5310,Blogpad,Sanford-Frami,598.02
 5311,Mynte, Koss Gaylord and Schultz ,1803.95 
5312,Oyondu,Kris Inc,3069.6
5313,Flipopia,Bartoletti and Sons,1908.31
 5314,Divavu, Kunde Raynor and Turcotte ,3632.27 
5315,Jamia,Wintheiser LLC,2544.18
5316,Gigashots,Halvorson LLC,3540.39
5317,Quatz,Hudson-Parker,2812.56
5318,Rhynoodle,Torp-Feil,52.71
 5319,Kaymbo, Stanton Osinski and Mayert ,476.42 
5320,Twinder,Grady Group,2520.0
5321,Flipopia,Kautzer-Macejkovic,1942.17
5322,Plajo,Orn Inc,1945.52
5323,Kwilith,Quigley Inc,935.45
5324,Cogibox,Howe Inc,3842.79
5325,Kwimbee,Cremin-Carter,2820.47
5326,Gigabox,Kemmer-Legros,3789.9
5327,Skippad,Larson-Huels,720.75
5328,Livetube,Wolf Group,1792.07
5329,Eabox,Kutch and Sons,1278.56
5330,Skimia,Reichel Inc,361.07
5331,Tagchat,Cole-Kiehn,528.59
5332,Mudo,Corkery Inc,159.68
5333,Babbleblab,Schuster-Watsica,3745.9
5334,Oyoba,Gulgowski-Heaney,1008.38
 5335,Avamm, Schneider Denesik and Ernser ,963.17 
 5336,Yamia, Huel McGlynn and Lindgren ,3920.65 
5337,Pixope,Daniel Group,1450.49
5338,Linkbuzz,Larson LLC,3507.53
 5339,Rhycero, Blick Stark and Bernhard ,3745.4 
5340,Skajo,Ondricka and Sons,1340.43
5341,Twitterbridge,O'Conner-Stamm,1736.6
5342,Thoughtmix,Christiansen Inc,2357.2
5343,Aimbo,Walker LLC,1911.24
5344,Meejo,Price-Dooley,1925.4
 5345,Twitterbridge, Medhurst Haag and Altenwerth ,1747.77 
5346,Katz,Block Group,3572.83
 5347,Oba, Kreiger Robel and Stehr ,2215.34 
 5348,Flipbug, Schimmel Collier and Orn ,365.03 
5349,Riffwire,Glover LLC,3227.96
 5350,Quamba, Sauer Romaguera and Smitham ,2915.26 
5351,Divape,Mosciski Inc,1348.39
5352,InnoZ,Ebert Inc,1673.24
5353,Wordtune,Zemlak-Heaney,740.77
5354,Quinu,King-Kutch,1819.06
5355,Skyble,Johnston-Schiller,1346.3
5356,Voomm,Runolfsson-Gusikowski,1436.4
5357,Mudo,Halvorson and Sons,3955.29
5358,Muxo,Kiehn-Nolan,959.56
5359,Podcat,Daniel-Fadel,1772.78
5360,Thoughtbridge,Volkman-Hauck,2301.86
5361,Flashpoint,Altenwerth Group,1075.39
5362,Rhynoodle,Greenholt Inc,2632.87
5363,Topicblab,Reichert-Rice,1713.59
5364,Rhycero,Bosco and Sons,1461.45
 5365,Voolith, Jenkins Lang and Rice ,859.43 
5366,Yodoo,Lindgren LLC,678.77
5367,Edgeify,Kertzmann-Nitzsche,2807.94
 5368,Tazzy, Weissnat Labadie and Senger ,3.02 
5369,Ozu,Hayes Group,221.01
 5370,Jaxbean, Daugherty Denesik and Oberbrunner ,3871.25 
5371,Zoozzy,Bauch-Fahey,1231.28
5372,Trilith,Schmidt-Labadie,638.26
5373,Topiczoom,Turcotte Inc,1003.52
 5374,Yamia, Schuppe Hammes and Welch ,3361.98 
 5375,Trudeo, DuBuque Barton and Thompson ,1405.13 
 5376,Wikido, Cummings Satterfield and Fadel ,768.69 
 5377,Feedmix, Medhurst Hilpert and Prohaska ,2917.41 
5378,Teklist,Durgan Inc,1592.95
5379,Kayveo,Carroll-Lakin,3840.83
5380,Jaloo,Gaylord-Leannon,3598.76
 5381,Jaxnation, Durgan Corwin and Wehner ,843.79 
 5382,BlogXS, Mueller Powlowski and Sanford ,107.53 
 5383,Demizz, Lubowitz Mills and Lynch ,2816.72 
5384,Twitterwire,Ullrich-Eichmann,3246.41
5385,Oba,Emmerich-Hamill,1964.2
 5386,Vimbo, Boyer Cormier and Monahan ,1049.17 
5387,Tagopia,Turcotte Group,193.83
5388,Buzzster,Reynolds-Anderson,1636.19
 5389,Flipbug, Fay Brakus and Dickinson ,710.62 
 5390,Quamba, Marks Thompson and Rempel ,740.98 
 5391,Voonte, Thiel Stroman and Wiza ,2883.84 
5392,Devpoint,Glover LLC,366.88
5393,Trilith,Wisoky and Sons,1533.47
5394,Topiclounge,Weber-Wintheiser,493.31
 5395,Photobean, Lindgren Rosenbaum and Conn ,364.32 
5396,Brainbox,Schmeler Inc,10.59
5397,Jabberstorm,Bins-Bartell,3542.77
5398,Wordpedia,Schowalter and Sons,185.46
5399,Yakidoo,Ebert-Wisoky,1348.68
5400,Izio,Beatty LLC,301.86
 5401,Realcube, Powlowski Tremblay and Windler ,391.81 
 5402,Browsedrive, Lesch Bernier and Daniel ,3425.31 
5403,Flipbug,Wilderman Group,218.75
 5404,Innotype, DuBuque Kerluke and Simonis ,884.64 
5405,Yodo,Osinski Inc,649.43
5406,Yambee,Bruen Group,1781.4
 5407,Fivechat, Hintz Parisian and Hermiston ,1428.9 
 5408,Oyondu, Bednar Bosco and Hodkiewicz ,2363.23 
 5409,Linkbuzz, Hackett Pollich and Littel ,950.06 
 5410,Linkbridge, Osinski Baumbach and Stiedemann ,3471.78 
5411,Shufflebeat,VonRueden-Walsh,926.57
5412,Pixoboo,Jakubowski Group,580.17
 5413,Jaxnation, Waelchi Gorczany and Altenwerth ,3052.55 
5414,Fadeo,Rice-Torp,3227.48
 5415,Skipstorm, Kohler Lemke and Franecki ,565.21 
5416,InnoZ,Schoen and Sons,2788.64
 5417,Reallinks, Walter Windler and Muller ,1722.04 
5418,Npath,Welch-Rogahn,3739.4
5419,Realbridge,Harris and Sons,2091.78
5420,Oyoloo,Gulgowski LLC,2256.47
 5421,Meemm, Langosh O'Kon and Batz ,994.5 
5422,Lazz,Schamberger-Hartmann,3865.84
 5423,Wikizz, Ritchie Nicolas and Gerlach ,2977.3 
 5424,Topiclounge, Schuster Rodriguez and Hudson ,1398.05 
5425,Meevee,Conroy-Yost,1360.22
5426,Thoughtbeat,Windler LLC,1536.43
 5427,Flashset, Kuhlman Bernhard and Roob ,2927.86 
5428,Meetz,McLaughlin and Sons,2932.47
 5429,Linklinks, Bogan Bauch and Hintz ,1741.1 
5430,Eabox,Ward LLC,1187.46
 5431,Tagfeed, Hayes Labadie and Strosin ,1496.07 
 5432,Feedspan, Lebsack Koelpin and Bins ,1489.69 
5433,Jayo,Anderson Inc,1667.04
5434,Mita,Weber-White,3848.17
5435,Gigazoom,Rath-Hoppe,689.46
5436,Tazzy,Gerlach-Herzog,1457.42
 5437,Yodoo, Johns Howell and Powlowski ,1129.91 
5438,Quinu,Schimmel-Labadie,668.62
 5439,Lazzy, Jenkins Friesen and Schulist ,2649.28 
5440,Flipopia,Becker LLC,3665.07
5441,Riffwire,Padberg LLC,742.66
5442,Tagchat,Dach Inc,3222.92
5443,Eazzy,Turcotte Inc,1065.36
5444,Layo,Schuppe-Steuber,873.13
5445,Topicshots,Dach Group,2772.62
5446,Pixope,Friesen Inc,2126.19
5447,Plambee,Barton LLC,1304.31
5448,Ailane,Greenfelder Group,715.82
 5449,Teklist, Walsh Von and Haag ,1276.22 
 5450,Oyonder, Kuphal Bayer and Rempel ,944.33 
5451,Mydo,Kilback-Turcotte,653.69
 5452,Yamia, Moen Marvin and Gutkowski ,258.55 
5453,Skyvu,Boyle-Beer,3302.07
5454,Innojam,Senger-Shields,335.34
 5455,Jayo, Rice Beatty and Ferry ,2207.16 
 5456,Youbridge, Skiles Collier and Gleason ,3472.34 
5457,Gigaclub,Herzog-Bailey,3935.82
5458,Meevee,Aufderhar-Kemmer,1704.41
5459,Oyondu,Bartell-Hagenes,2097.91
5460,Edgepulse,Bergnaum-Kuhlman,2252.65
 5461,Quinu, VonRueden Schaefer and Huels ,1351.67 
 5462,Thoughtsphere, Schimmel Quitzon and Jones ,1574.64 
5463,Tazz,Larson and Sons,2189.34
 5464,Meetz, Predovic Bashirian and Hartmann ,1289.97 
5465,Feedfire,Rippin-Ward,1179.49
 5466,Voonix, Murray Mosciski and Parisian ,1748.61 
5467,Thoughtsphere,Aufderhar and Sons,3507.57
5468,Shuffledrive,Cummings and Sons,838.06
5469,Rhyzio,Adams-Ward,2351.03
5470,Muxo,Gibson Group,399.49
5471,Zoovu,Harris LLC,1334.03
5472,Shufflester,Walker Inc,3109.92
5473,Eidel,Satterfield-Herzog,2623.73
5474,Voonix,Morar-Schneider,2665.92
 5475,Skynoodle, Abernathy Kling and Roberts ,585.55 
5476,Npath,Kilback-MacGyver,1860.42
5477,Flipstorm,Grant and Sons,3171.92
5478,Mynte,Heidenreich Inc,3372.89
 5479,Twimbo, Deckow Moore and Parisian ,1471.65 
5480,Buzzbean,Lindgren-Marks,668.07
 5481,Avavee, Connelly Hilpert and McClure ,1251.13 
5482,Twitterbridge,Lebsack-Runolfsson,2733.32
5483,Voomm,Jacobson-Gleason,3460.38
 5484,Twitterworks, Runolfsdottir Rutherford and Willms ,1322.56 
5485,Blogpad,Buckridge-Nienow,3610.33
5486,Viva,Jacobi-Reichel,3231.41
5487,Skyba,Erdman-Wunsch,1692.72
 5488,Topiczoom, Stracke Pagac and Hills ,1711.83 
5489,Buzzshare,Bernier-Lind,533.55
5490,Meemm,Halvorson-Cole,1526.75
5491,Skippad,Willms and Sons,2663.27
5492,Kayveo,Kulas Inc,2829.33
 5493,Trilith, Sanford Sporer and Goyette ,853.44 
5494,Reallinks,O'Kon LLC,1824.91
5495,Teklist,Lakin-Kuhlman,3987.25
 5496,Jetpulse, Greenfelder Graham and Jaskolski ,3693.22 
 5497,Plajo, O'Keefe Bergstrom and Swaniawski ,2835.31 
5498,Tavu,Collins-Bernier,2593.38
 5499,Yacero, Gulgowski Parker and Turner ,2877.34 
 5500,Lazzy, Gulgowski Koepp and Jerde ,2079.3 
 5501,Dabfeed, Kshlerin Muller and Goldner ,1142.35 
 5502,Skinder, Jenkins Strosin and Ledner ,1101.04 
5503,Babbleopia,Blick-Pouros,2438.86
5504,Skinix,Funk-Stamm,2924.16
 5505,Photospace, Heidenreich Bogisich and Rodriguez ,2490.88 
 5506,Meeveo, Green Walter and Zemlak ,1774.64 
5507,Abatz,Okuneva Group,911.69
5508,Zoomlounge,Johns and Sons,3681.29
5509,Jabberbean,Von Inc,1536.28
5510,Latz,Nolan-McDermott,3158.99
5511,Thoughtsphere,Kunze-Gleason,182.92
5512,Meemm,Crooks-Grady,2713.85
5513,Skimia,Klein-Funk,2911.45
5514,Tazzy,Armstrong Inc,486.81
5515,Blogspan,Bailey LLC,2717.2
 5516,Photofeed, Dooley Johnston and Von ,613.4 
5517,Blogpad,DuBuque Inc,3759.06
5518,Minyx,Schmeler-Wilderman,190.4
5519,Divape,Lemke-Lueilwitz,460.14
 5520,Livefish, Jones Torphy and Paucek ,3900.82 
5521,Voonder,Dickens-Strosin,393.16
 5522,Quinu, Runolfsson Bauch and Thompson ,1859.06 
 5523,Aibox, Abbott Donnelly and Considine ,1780.6 
5524,Miboo,Bartoletti-Ziemann,2371.01
5525,Cogibox,Marvin Inc,1024.19
5526,Jaxworks,Kozey-Becker,726.95
5527,Einti,Schmitt-Hettinger,1120.59
5528,Centidel,Rippin-Jaskolski,2487.73
 5529,Meemm, Kautzer Sipes and Bode ,3058.36 
5530,Devbug,Nienow Group,2808.12
5531,Mudo,Stroman-Stoltenberg,327.88
 5532,Jaxnation, Littel Collins and Bashirian ,3575.78 
5533,Gabtype,Effertz-Feil,2377.23
 5534,Livetube, Harber Johnston and Klocko ,2254.02 
 5535,Edgewire, Larson Hayes and Grimes ,2086.91 
5536,Topiczoom,Grant-Gleason,2598.46
5537,Feedfish,Pollich LLC,2202.46
5538,Yodoo,Kuhic Group,1857.85
5539,Livepath,Weissnat-Green,221.35
 5540,Tagfeed, Hyatt Bradtke and Schmeler ,1235.96 
5541,Brightbean,Armstrong-Gottlieb,2864.04
5542,Jabbersphere,Marquardt-Mayert,3323.78
5543,Rhyloo,Mueller Group,843.93
5544,Camimbo,O'Reilly-Wisozk,3246.96
5545,Babblestorm,Wintheiser Inc,426.28
5546,Photospace,Doyle Group,3777.01
5547,Jamia,Terry Inc,1150.31
5548,Feedfish,Barrows Group,1899.67
5549,Eabox,Beer Group,3679.44
5550,Quire,Purdy and Sons,3764.99
5551,Dabshots,Hyatt-Abbott,3074.93
5552,Eabox,Deckow-Davis,64.08
 5553,Fiveclub, Nader Cummings and Heaney ,2948.14 
5554,Twiyo,Leuschke Inc,2021.95
5555,Photofeed,Kessler-Wilkinson,3205.33
5556,Topicshots,Bogan-Hammes,271.94
5557,Yakidoo,Ritchie and Sons,1526.94
 5558,Talane, Ryan Kling and Kshlerin ,427.57 
5559,Trupe,Stark LLC,2372.8
 5560,Tagtune, Rolfson Toy and Witting ,1235.28 
5561,Yozio,Beier LLC,2431.08
5562,Photolist,Jacobs Inc,974.37
 5563,Youspan, Reinger Mohr and Balistreri ,3738.68 
5564,Yodel,Schaden and Sons,1107.75
 5565,Linktype, Howell Gleichner and Stracke ,3793.78 
 5566,Avamba, Herzog Bechtelar and Lemke ,3202.3 
5567,Thoughtworks,Daugherty-Senger,3643.8
5568,Dablist,Hodkiewicz-Rempel,3634.41
5569,Wikizz,Trantow and Sons,2500.6
5570,Innojam,Pfeffer-Wuckert,306.71
5571,Twinder,Reinger Group,3695.88
5572,Pixope,Nitzsche and Sons,835.67
 5573,Fivespan, McGlynn Huels and Harvey ,1544.45 
 5574,Camimbo, Borer Cremin and Krajcik ,2194.53 
 5575,Photobug, Schmidt West and Romaguera ,757.62 
5576,Quatz,Hermann-Schoen,2392.92
5577,Jaxspan,Pouros Inc,3684.8
5578,Bubblemix,Kohler LLC,2511.97
5579,Bubbletube,Keeling-Bosco,703.3
5580,Rooxo,Runolfsdottir-Larson,1461.73
 5581,Flipstorm, Kilback O'Conner and Casper ,1593.01 
 5582,Geba, Schumm Prohaska and Kutch ,2738.28 
 5583,Jayo, Haag O'Conner and Brown ,343.69 
5584,Eidel,Herman-Mayer,527.53
 5585,Thoughtblab, Spencer Grimes and Green ,2535.68 
5586,Tagpad,Marks LLC,2458.43
5587,Avaveo,Hills and Sons,1090.2
5588,Plambee,Schultz-Crona,914.8
5589,Kazio,Kessler Inc,1615.81
 5590,Wikido, Rowe Ernser and Hackett ,928.5 
 5591,Wordware, Sporer Feil and Kessler ,1849.28 
5592,Abatz,Jenkins-Kulas,3730.72
 5593,Zava, Swaniawski Gorczany and McGlynn ,390.15 
 5594,Riffpath, Littel Reichert and Nader ,282.5 
 5595,Snaptags, Pouros Swaniawski and Halvorson ,538.8 
 5596,Gabcube, Schroeder Kassulke and Howe ,1193.77 
5597,Dazzlesphere,Kuhic-Frami,1432.44
 5598,Devpulse, Skiles Murazik and Jakubowski ,257.58 
5599,Reallinks,Mertz-Botsford,2110.67
5600,Camido,Kuphal Group,2374.21
 5601,Thoughtstorm, Kuhn Stoltenberg and King ,1112.24 
 5602,Oyope, Wunsch Gulgowski and Tillman ,2891.19 
5603,Feedbug,Crona LLC,211.17
5604,Browseblab,Wiegand Inc,3538.37
 5605,Oyondu, Paucek Vandervort and Flatley ,1620.65 
 5606,Gigazoom, Frami Connelly and Mertz ,458.11 
5607,Twimbo,MacGyver LLC,2595.27
5608,Brainbox,Shanahan-Wyman,855.7
5609,Wordware,Nikolaus and Sons,3628.17
5610,Jaxbean,Mante-Kulas,1937.45
5611,Avamba,Swift LLC,2031.13
5612,Livetube,Friesen-Bailey,3207.9
5613,Topiclounge,Volkman-Romaguera,3497.66
5614,Vinder,Reynolds-Auer,473.25
 5615,Vinder, Abshire Wunsch and Kling ,1177.92 
 5616,Jaxworks, Quitzon Davis and Williamson ,2446.68 
 5617,Kwinu, Collier Hauck and Bogisich ,1289.71 
5618,Demimbu,Wilderman-Trantow,1902.38
5619,Omba,Tillman-D'Amore,1689.1
5620,Quaxo,Langworth Group,2688.02
5621,Oyonder,Emard LLC,3768.5
5622,DabZ,Greenholt Inc,2748.95
5623,Katz,Cartwright Inc,3300.34
5624,Riffpedia,Orn LLC,889.17
5625,Kimia,Johnston-Goyette,200.17
5626,Vipe,Herman-Satterfield,3952.85
5627,Skaboo,Stroman-Ortiz,3849.42
5628,Fadeo,Gutkowski-Waters,777.64
5629,Thoughtbeat,Stroman-Abbott,1999.11
5630,Flipbug,Kreiger Inc,13.71
 5631,Quatz, Zboncak Grady and Wisozk ,2466.12 
5632,Twitterbridge,Kemmer-Walsh,2205.35
5633,Brainbox,Christiansen-Hoppe,650.19
5634,Skiptube,Reilly-Shanahan,887.62
5635,Fivespan,Kuhlman and Sons,1570.01
5636,Zoomdog,Beatty Group,1587.08
5637,Tazz,Stanton-Bode,1046.95
 5638,Skilith, Herman Miller and Walsh ,1843.1 
5639,Voonte,Romaguera Inc,1363.53
5640,Twitternation,Von-Nitzsche,3717.7
5641,Leexo,Bernhard LLC,1859.25
5642,Tanoodle,Ziemann LLC,2308.97
5643,Centidel,Heaney-Rosenbaum,588.74
5644,Shufflebeat,Boyer Group,1148.7
 5645,Edgeblab, Feeney Grant and Murray ,446.28 
5646,Twitterwire,West Group,3362.3
5647,Skibox,Smith-Johnston,1465.21
 5648,Eidel, Rosenbaum Mann and Kemmer ,88.41 
5649,Dablist,Mueller Inc,1097.92
5650,Meeveo,Quitzon LLC,987.19
 5651,Dabjam, Gutkowski Kuhlman and Langworth ,2193.09 
5652,Brainbox,Okuneva Inc,2192.37
 5653,Avaveo, Sawayn Spencer and Mayer ,2502.0 
5654,Centidel,Runolfsdottir Inc,3859.23
5655,Devshare,Heaney Group,1420.59
 5656,Thoughtbridge, Zboncak Altenwerth and Kihn ,3492.21 
5657,Kaymbo,Cassin LLC,1842.28
 5658,InnoZ, Donnelly Lang and Bogan ,3018.06 
 5659,Livefish, Lebsack Douglas and Strosin ,2098.12 
5660,Bubbletube,Beahan and Sons,890.64
 5661,Wordware, Hand Thiel and Bernhard ,1708.29 
5662,Skiptube,Roob-Altenwerth,1529.56
 5663,Npath, Orn Monahan and Predovic ,2880.29 
 5664,Jaxnation, Lockman Hegmann and Hoppe ,2103.59 
 5665,Oyope, O'Connell Reilly and Parisian ,2446.88 
5666,Roomm,Waelchi-Quitzon,3566.06
 5667,Tagcat, Sauer Dooley and Williamson ,2777.93 
5668,Quatz,Schuster Group,706.82
 5669,Zoozzy, Padberg Kuvalis and Larson ,2849.37 
5670,Browsecat,Altenwerth Inc,3186.02
 5671,Babbleopia, Kassulke Hermann and Kuhic ,843.78 
5672,Agivu,Kihn-Schowalter,2454.46
 5673,Geba, Denesik Predovic and Satterfield ,2094.33 
 5674,Mynte, Kozey Parker and Reinger ,2696.75 
5675,Dynabox,McCullough Group,499.06
5676,Quamba,Towne-Lakin,118.8
5677,Buzzster,Douglas-Miller,457.27
5678,Zoomdog,Schimmel LLC,2651.49
 5679,Rhynyx, Fritsch Ortiz and Muller ,2410.23 
5680,Eamia,Ankunding and Sons,18.37
 5681,Skyndu, Conn Dickens and Prohaska ,1700.22 
5682,Brainverse,Goldner Inc,2449.78
5683,Yakitri,Hirthe Group,3146.03
5684,Flipstorm,Hane-Paucek,757.75
5685,Pixope,Spinka-Willms,1579.43
 5686,Tambee, Prohaska Kozey and Durgan ,2802.47 
5687,Eire,Kovacek-Schuppe,3078.6
 5688,Tagchat, Braun Bailey and Donnelly ,1312.19 
5689,Geba,Cronin Inc,2679.84
 5690,Jaxbean, Morar Sawayn and Conroy ,744.52 
